taken from https://www.bfs.admin.ch/bfs/de/home/statistiken/bevoelkerung/geburten-todesfaelle/vornamen-schweiz.assetdetail.5946318.html
Ajdan	*	5
Ajdar	*	15
Ajdin	*	252
Ajdina	15	*
Ajeeban	*	3
Ajeesh	*	5
Ajeevan	*	6
Ajela	3	*
Ajenth	*	3
Ajesh	*	5
Ajet	*	160
Ajeta	6	*
Ajete	123	*
Ajetja	7	*
Ajey	*	4
Ajfer	8	*
Ajfere	4	*
Ajgjul	3	*
Ajhan	*	13
Ajhane	4	*
Aji	3	*
Ajida	9	*
Ajin	4	5
Ajina	5	*
Ajinkya	*	3
Ajinth	*	6
Ajinthan	*	5
Ajisa	22	*
Ajish	*	6
Ajit	*	14
Ajith	*	33
Ajitha	14	*
Ajithan	*	10
Ajithkumar	*	4
Ajivan	*	3
Ajiz	*	3
Ajka	44	*
Ajkuna	13	*
Ajkune	7	*
Ajla	564	*
Ajlan	5	11
Ajlana	4	*
Ajlena	3	*
Ajlin	86	*
Ajlina	118	*
Ajlinda	15	*
Ajlja	8	*
Ajljin	3	*
Ajmal	*	26
Ajman	3	7
Ajmane	18	*
Ajmen	*	3
Ajmir	*	3
Ajmon	12	*
Ajmone	39	*
Ajna	97	*
Ajne	29	*
Ajnet	6	*
Ajni	*	6
Ajnisa	4	*
Ajnisha	14	*
Ajnishah	11	*
Ajnishahe	20	*
Ajnur	49	22
Ajnura	3	*
Ajnure	49	*
Ajnurka	4	*
Ajola	14	*
Ajona	3	*
Ajra	25	*
Ajradin	*	23
Ajredin	*	17
Ajri	*	13
Ajrie	3	*
Ajrija	18	*
Ajrije	70	*
Ajriz	*	20
Ajrula	*	20
Ajrulla	*	4
Ajrus	*	10
Ajrush	*	13
Ajsa	99	*
Ajse	84	*
Ajsel	18	*
Ajsela	20	*
Ajselj	4	*
Ajsen	3	*
Ajser	38	*
Ajsera	6	*
Ajsere	11	*
Ajsha	41	*
Ajshe	404	*
Ajshë	3	*
Ajsun	7	*
Ajtana	3	*
Ajten	71	*
Ajtena	4	*
Ajtene	59	*
Ajuni	3	*
Ajup	*	3
Ajvas	*	3
Ajvaz	*	22
Ajza	5	*
Aka	*	5
Akaki	*	4
Akakpo	*	3
Akalya	17	*
Akam	*	4
Akan	*	4
Akane	9	*
Akanksha	6	*
Akansha	3	*
Akar	*	8
Akaran	*	4
Akari	15	*
Akarsh	*	3
Akash	*	64
Akasha	5	*
Akasya	6	*
Akay	*	21
Akbar	*	56
Akberet	74	*
Akchaya	4	*
Ake	*	11
Akeel	*	4
Akeelah	3	*
Akeem	*	5
Akela	3	*
Akemi	27	*
Akezhan	*	3
Akgül	10	*
Akhil	*	21
Akhila	4	*
Akhilesh	*	5
Akhtar	5	13
Aki	27	46
Akibe	3	*
Akid	*	6
Akie	6	*
Akif	*	76
Akihiro	*	4
Akija	*	11
Akije	5	*
Akik	*	8
Akika	3	*
Akiko	99	*
Akil	*	43
Akila	26	*
Akilan	*	21
Akilash	*	4
Akile	16	*
Akilje	3	*
Akim	*	66
Akima	4	*
Akime	3	*
Akimi	4	*
Akin	*	107
Akina	10	*
Akinthan	*	3
Akio	*	14
Akira	25	60
Akiro	*	3
Akis	*	3
Akish	*	5
Akisha	4	*
Akishan	*	7
Akissi	21	*
Akit	*	3
Akito	*	8
Akiva	*	5
Akjif	*	18
Akjim	*	6
Akjime	7	*
Akke	3	*
Akkiz	3	*
Akli	*	4
Aklilu	*	47
Akmal	*	10
Akmaral	5	*
Ako	3	11
Akoko	4	*
Akos	*	43
Akossiwa	16	*
Akosua	9	*
Akou	10	*
Akoua	8	*
Akouavi	10	*
Akouba	3	*
Akouele	3	*
Akouvi	22	*
Akouété	*	3
Akram	15	155
Akrem	*	7
Aksa	7	*
Aksajan	*	3
Aksana	32	*
Aksaran	*	4
Aksaya	9	*
Aksayan	*	5
Aksel	3	54
Aksentije	*	3
Aksha	9	*
Akshai	*	5
Akshaj	*	6
Akshajan	*	7
Akshan	*	5
Akshana	13	*
Akshara	30	*
Aksharan	*	4
Akshat	*	4
Akshay	*	27
Akshaya	40	*
Akshayan	*	17
Akshi	3	*
Akshita	3	*
Akshiya	4	*
Aksika	3	*
Aksinja	3	*
Akter	4	*
Aku	*	3
Akua	5	*
Akul	*	4
Akvile	7	*
Akvilé	3	*
Akwasi	*	5
Akyar	4	*
Al	4	41
Al-Amin	*	4
Ala	56	21
Ala'a	3	*
Alaa	84	94
Alaaddin	*	11
Alaaeldin	*	3
Alaattin	*	13
Aladar	*	10
Aladdin	*	10
Aladin	*	87
Aladino	*	10
Aladár	*	6
Alae	7	6
Alaeddin	*	5
Alaeddine	*	7
Alaedin	*	4
Alaettin	*	10
Alaga	*	8
Alagie	*	3
Alaia	19	*
Alaide	5	*
Alain	*	10'744
Alain-Claude	*	4
Alain-Michel	*	4
Alain-Philippe	*	4
Alain-Pierre	*	10
Alaina	9	*
Alaja	4	*
Alajdin	*	25
Alajos	*	5
Alam	*	15
Alama	3	*
Alamea	10	*
Alamgir	*	7
Alamin	*	14
Alamir	*	4
Alamo	*	3
Alan	*	2'208
Alana	220	*
Alanah	17	*
Aland	*	31
Alani	17	*
Alanis	46	*
Alann	*	7
Alanna	24	*
Alannah	23	*
Alano	*	9
Alanoud	8	*
Alanya	6	*
Alara	70	*
Alaric	*	17
Alarich	*	5
Alarico	*	5
Alasan	*	3
Alasana	*	3
Alasdair	*	21
Alassana	*	4
Alassane	*	24
Alastair	*	59
Alattin	*	5
Alauddin	*	3
Alaudin	*	14
Alawia	4	*
Alay	*	6
Alaya	41	*
Alayah	8	*
Alayna	7	*
Alaz	*	10
Alazar	*	28
Alaïa	15	*
Alaïs	15	*
Alb	*	6
Alba	944	*
Albachiara	4	*
Alban	*	1'227
Albana	364	*
Albane	183	*
Albania	7	*
Albanik	*	4
Albanit	*	3
Albanita	8	*
Albano	*	172
Albanor	*	10
Albanota	3	*
Albanë	3	*
Albara	*	3
Albatrit	*	19
Albeiro	*	3
Alben	*	4
Albena	50	*
Albenisa	3	*
Albenit	*	3
Albenita	19	*
Alber	*	10
Alberic	*	3
Alberico	*	26
Alberigo	*	3
Alberije	20	*
Alberik	*	5
Alberim	*	10
Alberin	*	5
Alberina	67	*
Alberino	*	6
Alberita	31	*
Albert	*	8'532
Alberta	173	*
Alberte	48	*
Albertha	4	*
Albertina	344	*
Albertine	162	*
Albertino	*	79
Alberto	*	3'507
Alberts	*	3
Albertus	*	36
Albes	*	13
Albesa	53	*
Albesian	*	3
Albesjan	*	3
Albetrit	*	3
Albi	*	57
Albian	*	58
Albiana	45	*
Albie	*	3
Albijan	*	16
Albijana	19	*
Albijon	*	51
Albijona	28	*
Albim	*	5
Albin	*	1'357
Albina	847	*
Albine	37	*
Albineta	3	*
Albino	*	399
Albinos	*	3
Albinot	*	30
Albinus	*	19
Albinë	5	*
Albion	*	338
Albiona	162	*
Albione	3	*
Albiosa	4	*
Albis	*	6
Albison	*	3
Albjon	*	4
Albjona	6	*
Albnor	*	25
Albnora	35	*
Albnore	4	*
Albolena	8	*
Albon	*	9
Albona	17	*
Albone	8	*
Albonit	*	5
Alborz	*	4
Albrecht	*	278
Albresa	7	*
Albresha	5	*
Albrik	*	8
Albrim	*	59
Albrin	*	3
Albrina	4	*
Albulen	3	12
Albulena	541	*
Albulene	10	*
Albulenë	19	*
Albuljena	3	*
Albunit	*	7
Alby	*	10
Albéric	*	21
Albérico	*	4
Albërim	*	3
Alceo	*	13
Alceu	*	4
Alcide	3	43
Alcides	*	109
Alcidia	12	*
Alcidio	*	16
Alcina	104	*
Alcinda	19	*
Alcindo	*	17
Alcino	*	115
Alcione	6	*
Alcira	9	*
Alcídia	4	*
Alcídio	*	4
Alda	413	*
Aldana	10	*
Aldar	*	11
Aldara	6	*
Aldea	4	*
Aldegonda	3	*
Alden	*	17
Aldenice	6	*
Aldi	*	5
Aldian	*	6
Aldiana	14	*
Aldijana	55	*
Aldin	*	363
Aldina	243	*
Aldine	7	*
Aldino	*	29
Aldion	*	31
Aldir	*	3
Aldira	3	*
Aldis	*	4
Aldisa	3	*
Aldiva	9	*
Aldjia	5	*
Aldo	*	2'058
Aldon	*	9
Aldona	57	*
Aldor	*	4
Aldous	*	3
Aldric	*	20
Aldrik	*	3
Aldrin	*	59
Aldrina	7	*
Aldrit	*	5
Aldwin	*	4
Ale	*	16
Alea	765	*
Aleah	18	*
Aleana	7	*
Aleandra	10	*
Aleandro	*	110
Aleano	*	4
Aleardo	*	50
Alec	*	518
Alecia	15	*
Aleck	*	6
Alecsander	*	5
Aled	*	6
Aledin	*	5
Aleeke	*	4
Aleem	*	9
Aleen	7	*
Aleena	30	*
Aleesha	3	*
Aleeza	6	*
Alef	*	4
Alegra	13	*
Alegria	14	*
Aleh	*	4
Alehandro	*	4
Aleida	26	*
Aleina	20	*
Aleix	*	16
Aleixo	*	6
Aleja	20	*
Alejandra	387	*
Alejandrina	21	*
Alejandro	*	1'388
Alejha	3	*
Alejna	221	*
Alejo	*	13
Alek	*	44
Aleka	3	*
Alekos	*	5
Aleks	*	85
Aleksa	8	252
Aleksandar	*	2'527
Aleksander	*	313
Aleksandr	*	147
Aleksandra	2'007	*
Aleksandre	*	9
Aleksandrina	4	*
Aleksandro	*	9
Aleksandrs	*	30
Aleksandër	*	4
Aleksei	*	61
Aleksej	*	124
Aleksejs	*	10
Aleksey	*	22
Aleksi	*	27
Aleksia	13	*
Aleksija	31	*
Aleksis	*	9
Aleksy	*	3
Alem	47	129
Alema	26	*
Alemayehu	*	9
Alemin	*	6
Alemina	4	*
Alemitu	4	*
Alemka	3	*
Alemsa	6	*
Alemseged	*	4
Alemsha	4	*
Alemtsehay	6	*
Alemtshay	3	*
Alen	*	756
Alena	1'681	*
Alend	*	20
Alenda	6	*
Alene	5	*
Alenia	19	*
Alenja	6	*
Alenka	74	*
Alenya	4	*
Aleon	*	3
Aleria	7	*
Alerio	*	13
Ales	*	81
Alesa	10	*
Alesandra	16	*
Alesandro	*	23
Alesch	*	19
Alesha	8	*
Alesia	69	*
Alesio	*	5
Alessa	138	*
Alessander	*	3
Alessandra	3'357	*
Alessandre	*	4
Alessandrina	29	*
Alessandro	*	8'783
Alessia	5'552	*
Alessia-Maria	4	*
Alessio	*	4'132
Alessja	14	*
Alessya	22	*
Alesya	12	*
Aleta	9	*
Aleth	5	*
Aletha	4	*
Alethea	5	*
Aletta	20	*
Alette	3	*
Alev	112	4
Alevtina	22	*
Alex	20	5'663
Alexa	653	*
Alexan	*	5
Alexandar	*	61
Alexander	*	13'895
Alexandera	3	*
Alexandr	*	81
Alexandra	13'283	*
Alexandra-Cristina	3	*
Alexandra-Elena	6	*
Alexandra-Ioana	8	*
Alexandra-Iuliana	3	*
Alexandra-Maria	8	*
Alexandra-Mihaela	3	*
Alexandre	*	9'741
Alexandrea	5	*
Alexandria	34	*
Alexandrin	3	*
Alexandrina	141	*
Alexandrine	93	*
Alexandrino	*	17
Alexandro	*	143
Alexandros	*	376
Alexandru	*	240
Alexandru-Adrian	*	4
Alexandru-Constantin	*	3
Alexandru-Gabriel	*	3
Alexandru-Ioan	*	3
Alexandru-Ionut	*	3
Alexandru-Marian	*	3
Alexandru-Mihai	*	3
Alexandru-Nicolae	*	6
Alexandru-Stefan	*	4
Alexane	53	*
Alexanne	4	*
Alexe	6	*
Alexei	*	101
Alexej	*	103
Alexey	*	254
Alexeï	*	9
Alexi	7	123
Alexia	1'753	*
Alexian	*	7
Alexiane	52	*
Alexianne	4	*
Alexie	31	*
Alexina	8	*
Alexine	44	*
Alexio	*	11
Alexios	*	28
Alexis	78	2'434
Alexius	*	59
Alexiya	3	*
Alexja	3	*
Alexsandar	*	4
Alexsander	*	16
Alexsandra	35	*
Alexsandro	*	20
Alexy	*	61
Alexya	8	*
Alexys	*	6
Aleya	31	*
Aleyah	13	*
Aleyamma	15	*
Aleyda	11	*
Aleykutty	8	*
Aleyna	327	*
Alf	*	44
Alfa	16	10
Alfea	3	*
Alfeo	*	12
Alfia	46	*
Alfie	*	15
Alfieri	*	4
Alfiero	*	15
Alfina	16	*
Alfio	*	392
Alfiya	5	*
Alfons	*	1'143
Alfonsa	39	*
Alfonsina	125	*
Alfonsino	*	9
Alfonso	*	871
Alfonz	*	3
Alfred	*	14'451
Alfreda	45	*
Alfredina	12	*
Alfredo	*	1'466
Alfrid	*	4
Alfrida	9	*
Alfried	*	6
Alfréd	*	3
Alga	6	*
Alganesh	33	*
Algisa	3	*
Alhagi	*	3
Alhagie	*	9
Alhaji	*	6
Alham	4	*
Alhan	3	3
Alhassan	*	4
Alhassane	*	15
Alhena	8	*
Alhida	3	*
Ali	8	6'236
Ali-Can	*	3
Ali-Reza	*	9
Alia	362	*
Aliaa	11	*
Aliah	37	*
Aliakbar	*	9
Aliaksandr	*	18
Aliaksandra	6	*
Aliaksei	*	13
Alian	*	5
Aliana	27	*
Aliane	4	*
Alianna	3	*
Alias	*	4
Aliasghar	*	4
Alibaba	*	3
Aliber	*	3
Alic	*	6
Alica	54	*
Alican	*	56
Alice	11'995	*
Alice-Marie	3	*
Alicem	*	8
Alicha	5	*
Alicia	3'121	*
Alicia-Maria	3	*
Alicija	3	*
Alicja	261	*
Alick	*	4
Alicya	16	*
Alida	302	*
Alidad	*	6
Alide	41	*
Alidin	*	4
Alido	*	3
Alie	12	*
Aliekber	*	10
Aliena	64	*
Alienor	7	*
Alieren	*	4
Aliete	3	*
Aliette	46	*
Alieu	*	19
Alif	5	4
Alifa	5	*
Alifekri	*	7
Alifet	*	5
Aligi	*	3
Aligül	*	4
Alihan	*	19
Alihaydar	*	4
Aliia	5	*
Aliisa	3	*
Alija	56	193
Alijah	3	*
Alijan	*	8
Alijana	4	*
Alije	155	*
Alijja	3	*
Alik	*	15
Alika	17	*
Alikhan	*	8
Aliki	61	*
Aliksan	*	4
Aliksander	*	3
Alil	*	54
Alila	3	*
Alim	3	86
Alima	29	*
Aliman	*	3
Alimatou	7	*
Alime	49	*
Alimou	*	5
Alin	89	52
Alina	5'770	*
Alina-Andreea	3	*
Alina-Elena	7	*
Alina-Florina	4	*
Alina-Georgiana	3	*
Alina-Laura	3	*
Alina-Maria	8	*
Alina-Mihaela	3	*
Alinafi	*	4
Alinda	22	*
Alinde	3	*
Aline	6'912	*
Alinka	3	*
Alinne	5	*
Alino	*	9
Aliocha	*	9
Alion	*	3
Aliona	41	*
Alioscia	*	9
Aliosha	*	6
Aliosman	*	6
Aliou	*	20
Alioune	*	34
Alipio	*	35
Alira	3	*
Alirami	*	11
Alireza	*	149
Alirio	*	4
Aliriza	*	38
Aliréza	*	3
Alis	63	35
Alisa	983	*
Alisah	3	*
Alisan	*	33
Alisar	7	*
Alischa	45	*
Alischia	4	*
Alisdair	*	5
Alise	22	*
Alisea	34	*
Aliseo	*	4
Aliser	*	4
Alisha	1'177	*
Alishah	*	4
Alishan	*	4
Alishba	3	*
Alisher	*	8
Alishia	20	*
Alishya	6	*
Alisia	79	*
Alisija	6	*
Alisina	*	10
Alisja	3	*
Alison	727	*
Alisone	4	*
Alissa	1'020	*
Alissar	4	*
Alissia	424	*
Alisson	99	10
Alissone	4	*
Alissya	14	*
Alistair	*	122
Alister	*	18
Alisya	13	*
Alisée	6	*
Alit	*	49
Alita	15	*
Aliu	*	4
Aliuska	3	*
Alivebi	*	6
Alivia	9	*
Alix	576	86
Alixe	32	*
Alixia	9	*
Aliya	333	*
Aliyah	296	*
Aliyana	5	*
Aliyar	*	6
Aliye	43	*
Aliyeh	3	*
Aliyha	4	*
Aliz	26	*
Aliza	57	*
Alizah	4	*
Alize	3	*
Alizee	8	*
Alizeh	3	*
Alizia	7	*
Alizon	3	*
Alizé	50	*
Alizéa	4	*
Alizée	387	*
Aliénor	92	*
Alja	20	*
Aljajdin	*	8
Aljan	*	4
Aljaz	*	6
Aljazi	3	*
Aljaž	*	4
Aljban	*	19
Aljbana	5	*
Aljbert	*	14
Aljberta	4	*
Aljbina	14	*
Aljbine	5	*
Aljbion	*	4
Aljbnor	*	3
Aljbnora	5	*
Aljbona	4	*
Aljbrim	*	6
Aljbulena	7	*
Aljbuljena	13	*
Aljejna	3	*
Aljesa	3	*
Alji	*	43
Aljia	4	*
Aljide	5	*
Aljije	10	*
Aljilj	*	6
Aljim	*	7
Aljima	5	*
Aljirami	*	3
Aljiriza	*	3
Aljit	*	6
Aljma	7	*
Aljmedin	*	3
Aljmedina	14	*
Aljmedine	4	*
Aljmir	*	5
Aljmira	3	*
Aljna	3	*
Aljo	*	10
Aljona	18	*
Aljosa	*	25
Aljoscha	*	72
Aljosha	*	22
Aljtin	*	4
Alka	13	*
Alkan	*	18
Alke	9	*
Alket	*	7
Alketa	107	*
Alkis	*	8
Alkistis	4	*
Alkiviadis	*	8
Alla	216	5
Allahverdi	*	3
Allain	*	4
Allal	*	12
Allan	*	523
Allana	8	*
Allard	*	13
Allassane	*	4
Alldin	*	4
Allegonda	4	*
Allegra	214	*
Allel	*	6
Allen	3	101
Alles	*	3
Allessandra	3	*
Allessandro	*	3
Alli	3	3
Allia	4	*
Alliana	3	*
Allie	4	*
Allina	4	*
Alline	7	*
Allison	218	3
Allissia	8	*
Allisson	9	*
Allister	*	5
Alliya	3	*
Allma	19	*
Allmedina	5	*
Allmir	*	8
Allmira	3	*
Alltane	9	*
Alltone	4	*
Ally	19	*
Allya	7	*
Allyah	3	*
Allyn	6	*
Allyson	43	5
Allyssa	3	*
Alma	1'873	*
Almaha	3	*
Almamy	*	5
Alman	*	20
Almanda	3	*
Almar	*	3
Almara	3	*
Almas	7	11
Almasa	28	*
Almat	*	4
Almaz	130	7
Almaza	3	*
Almedin	*	115
Almedina	234	*
Almedine	9	*
Almeida	6	*
Almen	*	16
Almendra	3	*
Almeno	*	4
Almer	*	9
Almera	9	*
Almerina	10	*
Almerinda	69	*
Almerindo	*	22
Almesa	3	*
Almila	7	*
Almin	*	142
Almina	107	*
Almir	*	657
Almira	296	*
Almire	21	*
Almiro	*	33
Almo	*	4
Almor	*	5
Almudena	69	*
Almut	93	*
Almuth	26	*
Alnd	*	3
Alnes	*	7
Alnesa	7	*
Alnisa	3	*
Alo	*	4
Aloa	4	*
Aloan	*	3
Aloane	7	*
Alodia	3	*
Alodie	41	*
Aloha	10	*
Alois	*	5'269
Aloisa	7	*
Aloise	4	*
Aloisia	463	*
Aloisio	*	6
Aloisius	*	26
Alojz	*	24
Alojzia	3	*
Alojzij	*	3
Alojzija	23	6
Alojzije	*	11
Alojzy	*	3
Alok	*	11
Aloma	4	*
Alon	*	55
Alona	59	*
Alondra	13	*
Aloni	*	4
Aloniab	*	13
Alonso	*	54
Alonzo	*	9
Alor	*	7
Aloys	*	152
Aloyse	4	3
Aloysia	20	*
Aloysius	*	21
Aloïs	*	284
Aloïse	19	*
Aloïsia	3	*
Alp	*	78
Alpana	3	*
Alpar	*	4
Alparslan	*	25
Alpaslan	*	21
Alpay	*	32
Alper	*	182
Alperen	*	58
Alpha	4	70
Alphie	3	*
Alphons	*	191
Alphonsa	6	*
Alphonse	3	226
Alphonsine	49	*
Alphonso	*	8
Alphonsus	*	7
Alpin	*	8
Alpina	6	*
Alpoim	*	6
Alptekin	*	4
Alptug	*	7
Alric	*	5
Alrick	*	10
Alrik	*	14
Alron	*	3
Alrun	3	*
Alruna	3	*
Alsa	3	*
Alsen	*	6
Alseny	*	9
Alsid	*	3
Alsida	4	*
Alsina	3	*
Alsu	7	*
Alta	4	*
Altaf	*	7
Altagracia	56	*
Altaj	*	4
Altan	*	61
Altana	8	*
Altantsetseg	7	*
Altay	*	17
Altea	43	*
Alteo	*	3
Altesa	4	*
Althea	32	*
Althéa	13	*
Altian	*	3
Altijan	*	3
Altijana	4	*
Altijon	*	3
Altin	*	464
Altina	234	*
Altino	*	41
Altion	*	15
Altiona	4	*
Altn	3	*
Altomare	3	*
Alton	*	18
Altrim	*	19
Altrin	*	15
Altrina	11	*
Altug	*	9
Altun	35	*
Altuna	24	*
Altune	3	*
Alua	4	*
Aluan	*	3
Aluis	*	19
Aluizio	*	3
Alun	*	7
Aluna	8	*
Alus	*	4
Alush	*	57
Alva	141	*
Alvar	*	43
Alvara	5	*
Alvarino	*	4
Alvaro	*	835
Alve	*	3
Alvera	4	*
Alves	3	*
Alvin	*	194
Alvina	41	*
Alvine	15	*
Alvira	4	*
Alvis	*	4
Alvise	*	21
Alvisio	*	3
Alvyn	*	3
Alwan	*	11
Alwin	*	291
Alwina	25	*
Alwine	30	*
Alwiya	3	*
Alwyn	*	9
Aly	6	46
Alya	243	*
Alyaa	6	*
Alyah	32	*
Alyan	*	6
Alyana	7	*
Alyanna	3	*
Alyce	6	*
Alycia	98	*
Alyette	5	*
Alyha	6	*
Alyia	6	*
Alyn	6	*
Alyna	22	*
Alyne	13	*
Alynn	3	*
Alyona	20	*
Alyosha	*	5
Alys	18	*
Alysa	4	*
Alyscha	3	*
Alysha	110	*
Alysia	12	*
Alyson	108	*
Alyssa	1'203	*
Alysse	5	*
Alyssia	297	*
Alysson	30	*
Alysée	6	*
Alyzée	10	*
Alzana	3	*
Alzbeta	55	*
Alzenira	4	*
Alzira	189	*
Alžbeta	18	*
Aléa	9	*
Alécia	3	*
Aléna	20	*
Aléssia	6	*
Aléxandros	*	4
Aléxia	8	*
Aléxio	*	4
Aléxis	*	11
Alì	*	3
Alícia	29	*
Alípio	*	12
Alíz	6	*
Ama	22	*
Amaal	10	*
Amaar	*	5
Amabel	6	*
Amabile	38	3
Amable	*	9
Amad	*	11
Amada	26	*
Amade	*	6
Amadea	49	*
Amadeo	*	132
Amadeu	*	146
Amadeus	*	90
Amadi	*	5
Amadio	*	8
Amado	*	21
Amador	*	42
Amadou	*	182
Amadu	*	12
Amadé	*	21
Amadéa	3	*
Amadéo	*	4
Amael	*	48
Amaelle	14	*
Amahadari	*	3
Amaia	65	*
Amaira	7	*
Amaja	3	*
Amaka	7	*
Amal	372	22
Amala	8	*
Amalan	*	5
Amalathas	*	6
Amale	13	*
Amali	8	*
Amalia	846	*
Amalie	81	*
Amalija	23	*
Amalio	*	3
Amalita	3	*
Amaliya	5	*
Amalric	*	4
Amaly	3	*
Amalya	29	*
Amalys	5	*
Aman	10	174
Amana	8	*
Amancay	3	*
Amancio	*	14
Amand	*	9
Amanda	2'709	*
Amandeep	13	12
Amandia	3	*
Amandine	1'161	*
Amandino	*	3
Amandio	*	69
Amando	*	31
Amandus	*	37
Amane	9	4
Amang	*	4
Amani	100	14
Amanial	*	4
Amaniel	*	55
Amanj	*	8
Amanollah	*	9
Amanpreet	*	3
Amant	*	7
Amanta	5	*
Amantina	5	*
Amanual	*	7
Amanuel	*	249
Amanullah	*	17
Amany	17	*
Amanz	*	5
Amanzio	*	3
Amar	*	934
Amara	156	24
Amarachi	10	*
Amarah	3	*
Amaral	*	4
Amaran	*	3
Amarande	5	*
Amaranta	18	*
Amarante	4	*
Amarda	4	*
Amardeep	*	3
Amarendra	*	3
Amari	3	*
Amarildo	*	4
Amarilis	24	*
Amarilli	4	*
Amarilys	5	*
Amarin	*	13
Amaris	13	*
Amarjargal	6	*
Amarjeet	3	*
Amarjit	3	6
Amarnath	*	3
Amaro	*	64
Amaru	3	57
Amaryllis	21	*
Amata	11	*
Amato	*	62
Amatus	*	5
Amauri	*	5
Amauris	*	3
Amaury	*	192
Amavel	*	5
Amavi	8	*
Amay	*	3
Amaya	187	*
Amayra	3	*
Amazigh	*	6
Amaël	*	90
Amaëlle	47	*
Amaïa	4	*
Amba	4	*
Ambalavanar	*	5
Ambar	22	*
Ambelije	7	*
Amber	170	3
Ambera	4	*
Ambika	16	*
Ambikadevi	3	*
Ambjörn	*	4
Ambra	389	*
Ambre	344	*
Ambreen	4	*
Ambrine	3	*
Ambrogina	7	*
Ambrogio	*	65
Ambroise	*	105
Ambros	*	155
Ambrose	*	9
Ambrosi	*	18
Ambrosia	8	*
Ambrosina	5	*
Ambrosio	*	14
Ambrosius	*	42
Ambroz	*	24
Ambulena	3	*
Amdi	*	32
Amdija	*	12
Amdije	28	*
Amdin	*	12
Amea	46	*
Amed	*	19
Amedea	20	*
Amedeo	*	281
Amedée	*	4
Amee	3	*
Ameed	*	4
Ameen	*	11
Ameena	17	*
Ameer	*	15
Ameera	8	*
Ameet	*	4
Ameeta	5	*
Amel	230	247
Amela	600	*
Amelda	4	*
Amele	3	*
Amelework	5	*
Ameli	44	*
Amelia	1'540	*
Amelie	1'237	*
Amelija	7	*
Amelina	30	*
Amelinda	3	*
Ameline	16	*
Amelio	*	33
Amelisa	3	*
Amelita	17	*
Ameliya	3	*
Amelja	4	*
Amelle	16	*
Amely	91	*
Amelya	12	*
Amen	28	31
Amena	42	*
Amenah	7	*
Amenan	20	*
Amene	6	*
Ameneh	11	*
Ameni	6	*
Ameo	*	6
Amer	*	202
Amera	18	*
Amerah	3	*
America	29	*
Americo	*	215
Amerigo	*	46
Amet	*	109
Amete	4	*
Ameth	*	3
Ameur	*	16
Amey	*	3
Ameya	5	6
Ameyo	5	*
Amgad	*	12
Ami	36	92
Amia	8	*
Amias	*	3
Amica	3	*
Amicie	8	*
Amico	*	5
Amid	*	14
Amida	17	*
Amide	57	*
Amidja	3	*
Amidou	*	3
Amie	25	*
Amiel	4	30
Amielle	4	*
Amiin	*	5
Amiir	*	6
Amiira	10	*
Amijet	9	*
Amika	4	*
Amil	*	40
Amila	122	5
Amilcar	*	116
Amilcare	*	20
Amilia	53	*
Amilie	5	*
Amilja	4	*
Amilton	*	3
Amily	3	*
Amilya	3	*
Amin	*	504
Amina	1'971	*
Aminadab	*	11
Aminah	17	*
Aminat	12	*
Aminata	130	*
Aminatou	6	*
Amine	74	302
Amineh	12	*
Amino	8	*
Aminta	6	*
Aminul	*	4
Aminullah	*	15
Amir	*	1'894
Amir-Ali	*	3
Amira	1'037	*
Amirah	13	*
Amirali	*	9
Amire	170	3
Amirhossein	*	18
Amirkhan	*	4
Amiro	*	3
Amirouche	*	7
Amirreza	*	7
Amirtha	5	*
Amirthalingam	*	26
Amirthan	*	4
Amirtharaj	*	4
Amisa	4	*
Amisha	11	*
Amit	4	161
Amita	22	*
Amitai	*	3
Amith	*	4
Amitha	7	*
Amivi	8	*
Amiya	10	*
Amiyah	3	*
Amjad	*	60
Amjed	*	7
Amla	3	*
Amleset	30	*
Amlesom	*	12
Amleto	*	17
Amma	6	*
Ammaar	*	3
Ammad	*	3
Amman	*	4
Ammanuel	*	7
Ammar	*	314
Ammara	8	*
Ammer	*	3
Ammon	*	7
Amna	105	*
Amneh	3	*
Amneris	13	*
Amnon	*	6
Amnor	*	6
Amnuay	5	*
Amodio	*	6
Amogh	*	6
Amoin	18	*
Amol	*	11
Amon	4	122
Amona	5	*
Amonrat	3	*
Amor	7	55
Amorim	*	9
Amorina	4	*
Amorn	8	*
Amornrat	20	*
Amoroso	*	3
Amory	3	7
Amos	*	296
Amouna	3	*
Amour	*	7
Ampa	5	*
Ampai	6	*
Amparo	193	*
Ampawan	3	*
Ampelio	*	8
Ampha	4	*
Amphai	9	*
Amphan	4	*
Amphon	6	*
Amphorn	3	*
Amporn	40	*
Amr	*	80
Amra	561	*
Amrah	4	*
Amrai	3	*
Amram	*	3
Amran	10	5
Amreen	6	*
Amrei	23	*
Amri	*	5
Amrik	*	8
Amrit	8	12
Amrita	35	*
Amritha	4	*
Amro	*	23
Amron	*	3
Amrou	*	3
Amruddin	*	3
Amrullah	*	3
Amrush	*	8
Amruta	3	*
Amrutha	6	*
Amsal	*	8
Amsel	*	3
Amsha	3	*
Amtul	8	*
Amulya	4	*
Amun	*	10
Amutha	14	*
Amuthalingam	*	3
Amuthamalar	4	*
Amuthan	*	4
Amuthini	6	*
Amuthiny	3	*
Amy	1'263	*
Amy-Lee	12	*
